2.845E-05	5.34058E-05	6.86646E-05
6.72525E-05	-4.76837E-05	-4.00543E-05
-7.45803E-05	-9.53674E-05	2.09808E-05
-7.87321E-05	4.59552E-05	4.19617E-05
-0.000134781	7.15256E-05	0.000151888
-7.48634E-05	0.000150681	0.000131607
1.4782E-05	-4.82202E-05	-8.39233E-05
4.12362E-05	-6.96182E-05	-5.53131E-05
4.68362E-06	-8.7738E-05	7.62939E-06
-3.33786E-06	0.000289917	2.09808E-05
-8.82149E-06	-0.000240326	2.86102E-05
6.19888E-06	9.41753E-05	0.000106812
0	7.12872E-05	9.53674E-05
1.25915E-06	-2.00272E-05	6.48499E-05
5.1938E-05	-0.000106812	1.90735E-06
3.89293E-05	0.000144958	-5.72205E-05
-1.81198E-05	-9.05991E-06	9.53674E-06
-2.76566E-05	-9.21567E-05	-0.000255585
2.95639E-05	-2.67029E-05	-0.000198364
2.90871E-05	8.95262E-05	6.86646E-05
9.88841E-05	-2.84333E-05	-4.00543E-05
-1.27852E-05	-3.24249E-05	2.09808E-05
-0.0002428	7.43866E-05	4.19617E-05
4.31538E-05	-0.000104904	0.000151888
4.60148E-05	6.67572E-06	0.000131607
2.86102E-05	4.57764E-05	-8.39233E-05
-2.58386E-05	-1.27708E-05	-5.53131E-05
-5.01573E-05	-0.000133514	7.62939E-06
-6.28829E-06	-0.000258446	2.09808E-05
1.86628E-05	-1.38469E-05	2.86102E-05
3.08249E-05	6.65709E-06	0.000106812
-3.86015E-05	-1.19209E-06	9.53674E-05
3.83258E-05	-6.16284E-05	6.48499E-05
1.14441E-05	7.48634E-05	1.90735E-06
-1.90735E-06	-3.43323E-05	-5.72205E-05
-4.29153E-06	5.34058E-05	9.53674E-06
-2.56822E-05	-4.76837E-05	-0.000255585
-3.91528E-05	-9.53674E-05	-0.000198364
-5.38975E-05	4.59552E-05	6.86646E-05
5.53131E-05	7.15256E-05	-4.00543E-05
2.09808E-05	0.000150681	2.09808E-05
-1.92225E-05	-4.82202E-05	4.19617E-05
9.73046E-06	-6.96182E-05	0.000151888
3.07802E-05	-8.7738E-05	0.000131607
5.53727E-05	0.000289917	-8.39233E-05
-1.38283E-05	-0.000240326	-5.53131E-05
2.79099E-05	9.41753E-05	7.62939E-06
2.26647E-05	7.12872E-05	2.09808E-05
3.19481E-05	-2.00272E-05	2.86102E-05
5.81145E-05	-0.000106812	0.000106812
-7.87079E-05	0.000144958	9.53674E-05
-7.24196E-05	-9.05991E-06	6.48499E-05
7.10487E-05	-9.21567E-05	1.90735E-06
6.24657E-05	-2.67029E-05	-5.72205E-05
1.99154E-05	8.95262E-05	9.53674E-06
-2.96757E-05	-2.84333E-05	-0.000255585
-9.21413E-05	-3.24249E-05	-0.000198364
-8.31E-07	7.43866E-05	6.86646E-05
1.34744E-05	-0.000104904	-4.00543E-05
-1.055E-05	6.67572E-06	2.09808E-05
3.62396E-05	4.57764E-05	4.19617E-05
4.60744E-05	-1.27708E-05	0.000151888
1.3113E-05	-0.000133514	0.000131607
1.85966E-05	-0.000258446	-8.39233E-05
-8.10623E-06	-1.38469E-05	-5.53131E-05
-6.62059E-05	6.65709E-06	7.62939E-06
-5.28544E-05	-1.19209E-06	2.09808E-05
-1.87717E-05	-6.16284E-05	2.86102E-05
7.15256E-05	7.48634E-05	0.000106812
8.01086E-05	-3.43323E-05	9.53674E-05
4.57764E-05	5.34058E-05	6.48499E-05
-9.72748E-05	-4.76837E-05	1.90735E-06
-8.58307E-05	-9.53674E-05	-5.72205E-05
9.15527E-05	4.59552E-05	9.53674E-06
-2.47955E-05	7.15256E-05	-0.000255585
-0.000205994	0.000150681	-0.000198364
0.000125885	-4.82202E-05	6.86646E-05
